Jorma_Huhtala	1	1
Jorma_Huhtala	1	1
Jorma_Huhtala	1	1
Alastair_Johnston	1	Martin_Brooke	1
Jerry_Tarkanian	1	Allison_Janney	2
Jerry_Tarkanian	1	Allison_Janney	2
Jerry_Tarkanian	1	Allison_Janney	2
Kate_Winslet	2	Fernando_Leon_de_Aranoa	1
Kate_Winslet	4	Fernando_Leon_de_Aranoa	1
Kate_Winslet	4	Fernando_Leon_de_Aranoa	1
Graeme_Smith	1	Bill_Readdy	1
Graeme_Smith	1	Bill_Readdy	1
Graeme_Smith	1	Bill_Readdy	1
Billy_Tibbets	1	Richard_Paul_Evans	1
Billy_Tibbets	1	Richard_Paul_Evans	1
Billy_Tibbets	1	Richard_Paul_Evans	1
Candice_Bergen	3	Michael_Munoz	1
Candice_Bergen	1	Michael_Munoz	1
Candice_Bergen	3	Michael_Munoz	1
Se_Hyuk_Joo	1	Beyonce_Knowles	1
Se_Hyuk_Joo	1	Beyonce_Knowles	1
Se_Hyuk_Joo	1	Beyonce_Knowles	1
Leisel_Jones	1	John_Ferguson	1
Leisel_Jones	1	John_Ferguson	1
Leisel_Jones	1	John_Ferguson	1
Hubie_Brown	1	Karl-Heinz_Rummenigge	1
Hubie_Brown	1	Karl-Heinz_Rummenigge	1
Hubie_Brown	1	Karl-Heinz_Rummenigge	1
Marta_Dominguz	1	Antonio_Palocci	6
Marta_Dominguz	1	Antonio_Palocci	8
Marta_Dominguz	1	Antonio_Palocci	1
Neil_Moritz	1	Stanley_Tong	1
Neil_Moritz	1	Stanley_Tong	2
Neil_Moritz	1	Stanley_Tong	1
Tocker_Pudwill	1	Carlos_Barragan	1
Tocker_Pudwill	1	Carlos_Barragan	1
Tocker_Pudwill	1	Carlos_Barragan	1
Dany_Heatley	1	Michalis_Chrisohoides	1
Dany_Heatley	1	Michalis_Chrisohoides	1
Dany_Heatley	1	Michalis_Chrisohoides	1
Jaromir_Jagr	1	Robert_Korzeniowski	1
Jaromir_Jagr	1	Robert_Korzeniowski	1
Jaromir_Jagr	1	Robert_Korzeniowski	1
Arnie_Boehm	1	Zinedine_Zidane	3
Arnie_Boehm	1	Zinedine_Zidane	2
Arnie_Boehm	1	Zinedine_Zidane	3
John_Lithgow	1	Nino_DAngelo	1
John_Lithgow	1	Nino_DAngelo	1
John_Lithgow	1	Nino_DAngelo	1
William_Nessen	1	Geno_Auriemma	2
William_Nessen	1	Geno_Auriemma	2
William_Nessen	1	Geno_Auriemma	2
Andy_Garcia	1	Philip_Zalewski	1
Andy_Garcia	1	Philip_Zalewski	1
Andy_Garcia	1	Philip_Zalewski	1
David_Wells	6	Richard_Gere	1
David_Wells	4	Richard_Gere	10
David_Wells	7	Richard_Gere	2
Gerald_Fitch	1	Gao_Qiang	2
Gerald_Fitch	1	Gao_Qiang	2
Gerald_Fitch	1	Gao_Qiang	1
Juan_Carlos_Ortega	1	Adrian_Nastase	1
Juan_Carlos_Ortega	1	Adrian_Nastase	2
Juan_Carlos_Ortega	1	Adrian_Nastase	1
Vicente_Fox_de_la_Concha	1	Bulent_Ecevit	5
Vicente_Fox_de_la_Concha	1	Bulent_Ecevit	3
Vicente_Fox_de_la_Concha	1	Bulent_Ecevit	3
Jaqueline_Godoy	1	Fred_Eckhard	1
Jaqueline_Godoy	1	Fred_Eckhard	2
Jaqueline_Godoy	1	Fred_Eckhard	1
T_Boone_Pickens	1	Scott_Hoch	1
T_Boone_Pickens	1	Scott_Hoch	1
T_Boone_Pickens	1	Scott_Hoch	1
Max_von_Sydow	1	Alastair_Campbell	1
Max_von_Sydow	1	Alastair_Campbell	3
Max_von_Sydow	1	Alastair_Campbell	3
Carlos_Fasciolo	1	Zumrati_Juma	1
Carlos_Fasciolo	1	Zumrati_Juma	1
Carlos_Fasciolo	1	Zumrati_Juma	1
Carolyn_Kuhl	1	Roberto_Cercelletta	1
Carolyn_Kuhl	1	Roberto_Cercelletta	1
Carolyn_Kuhl	1	Roberto_Cercelletta	1
Ximena_Bohorquez	1	Evgeni_Plushenko	1
Ximena_Bohorquez	1	Evgeni_Plushenko	1
Ximena_Bohorquez	1	Evgeni_Plushenko	1
Pascal_Quignard	2	Marie-Reine_Le_Gougne	1
Pascal_Quignard	2	Marie-Reine_Le_Gougne	1
Pascal_Quignard	3	Marie-Reine_Le_Gougne	1
Aaron_Sorkin	1	Phil_Morris	1
Aaron_Sorkin	1	Phil_Morris	1
Aaron_Sorkin	2	Phil_Morris	1
Dan_Guerrero	1	Vicente_Fox	16
Dan_Guerrero	1	Vicente_Fox	19
Dan_Guerrero	1	Vicente_Fox	6
Jim_Cantalupo	1	Francesco_Totti	1
Jim_Cantalupo	1	Francesco_Totti	1
Jim_Cantalupo	1	Francesco_Totti	1
Rupert_Murdoch	2	Uma_Thurman	2
Rupert_Murdoch	1	Uma_Thurman	3
Rupert_Murdoch	2	Uma_Thurman	1
Charles_Pouty	1	Hisashi_Owada	1
Charles_Pouty	1	Hisashi_Owada	1
Charles_Pouty	1	Hisashi_Owada	1
Vince_Dooley	1	Dan_Dickau	1
Vince_Dooley	1	Dan_Dickau	1
Vince_Dooley	1	Dan_Dickau	1
Paul_Ebert	1	Michael_Caine	3
Paul_Ebert	1	Michael_Caine	2
Paul_Ebert	1	Michael_Caine	1
Albert_Montanes	1	Jimmy_Szymanski	1
Albert_Montanes	1	Jimmy_Szymanski	1
Albert_Montanes	1	Jimmy_Szymanski	1
Tim_Jones	1	Bill_Carmody	1
Tim_Jones	1	Bill_Carmody	1
Tim_Jones	1	Bill_Carmody	1
Christine_Baumgartner	4	Edward_Said	2
Christine_Baumgartner	4	Edward_Said	2
Christine_Baumgartner	4	Edward_Said	1
Penelope_Cruz	2	Christopher_Conyers	1
Penelope_Cruz	1	Christopher_Conyers	1
Penelope_Cruz	1	Christopher_Conyers	1
Jo_Joong-hyon	1	Robin_McGraw	1
Jo_Joong-hyon	1	Robin_McGraw	1
Jo_Joong-hyon	1	Robin_McGraw	1
Bobby_Jackson	1	Bob_Colvin	1
Bobby_Jackson	1	Bob_Colvin	1
Bobby_Jackson	1	Bob_Colvin	1
Yasein_Taher	1	Jason_Alexander	2
Yasein_Taher	1	Jason_Alexander	2
Yasein_Taher	1	Jason_Alexander	2
Joaquin_Sanchez	1	Rio_Ferdinand	1
Joaquin_Sanchez	1	Rio_Ferdinand	2
Joaquin_Sanchez	1	Rio_Ferdinand	2
Kenneth_Brill	1	John_Daly_Jr	1
Kenneth_Brill	1	John_Daly_Jr	1
Kenneth_Brill	1	John_Daly_Jr	1
Ester_Canadas	1	Romain_Duris	1
Ester_Canadas	1	Romain_Duris	1
Ester_Canadas	1	Romain_Duris	1
Shirley_Jones	1	Gavyn_Davies	1
Shirley_Jones	1	Gavyn_Davies	1
Shirley_Jones	1	Gavyn_Davies	1
Jon_Voight	2	Ben_Betts	1
Jon_Voight	1	Ben_Betts	1
Jon_Voight	1	Ben_Betts	1
Connie_Freydell	1	Nicolas_Escude	2
Connie_Freydell	1	Nicolas_Escude	2
Connie_Freydell	1	Nicolas_Escude	2
JK_Rowling	5	Shireen_Amir_Begum	1
JK_Rowling	4	Shireen_Amir_Begum	1
JK_Rowling	5	Shireen_Amir_Begum	1
Barry_Bonds	1	Bridget_Fonda	1
Barry_Bonds	1	Bridget_Fonda	3
Barry_Bonds	1	Bridget_Fonda	2
Maria_Simon	1	Michael_Peat	1
Maria_Simon	1	Michael_Peat	1
Maria_Simon	1	Michael_Peat	1
Roy_Blunt	1	Tony_Bennett	3
Roy_Blunt	1	Tony_Bennett	1
Roy_Blunt	1	Tony_Bennett	1
Sybille_Schmid	1	Rob_Ramsay	1
Sybille_Schmid	1	Rob_Ramsay	1
Sybille_Schmid	1	Rob_Ramsay	1
Jonathan_Edwards	8	Qian_Qichen	1
Jonathan_Edwards	7	Qian_Qichen	1
Jonathan_Edwards	6	Qian_Qichen	1
Mark_Mariscal	1	Dan_Wheldon	1
Mark_Mariscal	1	Dan_Wheldon	1
Mark_Mariscal	1	Dan_Wheldon	1
Mary_Elizabeth_Mastrantonio	1	Debra_Rose	1
Mary_Elizabeth_Mastrantonio	1	Debra_Rose	1
Mary_Elizabeth_Mastrantonio	1	Debra_Rose	1
Evelyn_Lauder	1	Alexandra_Vodjanikova	1
Evelyn_Lauder	1	Alexandra_Vodjanikova	1
Evelyn_Lauder	1	Alexandra_Vodjanikova	1
Ajit_Agarkar	1	Stacy_Nelson	1
Ajit_Agarkar	1	Stacy_Nelson	1
Ajit_Agarkar	1	Stacy_Nelson	1
Robbie_Coltrane	1	Huang_Suey-Sheng	1
Robbie_Coltrane	1	Huang_Suey-Sheng	1
Robbie_Coltrane	1	Huang_Suey-Sheng	1
Jennifer_Tilly	1	Sachiko_Yamada	1
Jennifer_Tilly	1	Sachiko_Yamada	3
Jennifer_Tilly	1	Sachiko_Yamada	3
Maria_Soledad_Alvear_Valenzuela	3	Dave_Johnson	1
Maria_Soledad_Alvear_Valenzuela	1	Dave_Johnson	1
Maria_Soledad_Alvear_Valenzuela	1	Dave_Johnson	1
Nancy_Powell	1	Alberto_Gonzales	1
Nancy_Powell	1	Alberto_Gonzales	1
Nancy_Powell	1	Alberto_Gonzales	1
John_Ferguson	1	Kevin_Costner	1
John_Ferguson	1	Kevin_Costner	6
John_Ferguson	1	Kevin_Costner	4
Tim_Henman	18	Benito_Santiago	1
Tim_Henman	15	Benito_Santiago	1
Tim_Henman	14	Benito_Santiago	1
Ari_Bousbib	1	Sarah_Michelle_Gellar	3
Ari_Bousbib	1	Sarah_Michelle_Gellar	2
Ari_Bousbib	1	Sarah_Michelle_Gellar	1
Patricia_Garone	1	Matt_Braker	1
Patricia_Garone	1	Matt_Braker	1
Patricia_Garone	1	Matt_Braker	1
Pham_Sy_Chien	1	Sean_Astin	3
Pham_Sy_Chien	1	Sean_Astin	3
Pham_Sy_Chien	1	Sean_Astin	2
Peter_Care	1	Clare_Latimer	1
Peter_Care	1	Clare_Latimer	1
Peter_Care	1	Clare_Latimer	1
Queen_Sofia	1	Melvin_Talbert	1
Queen_Sofia	1	Melvin_Talbert	1
Queen_Sofia	1	Melvin_Talbert	1
Viara_Vike-Freiberga	1	David_Howard	1
Viara_Vike-Freiberga	1	David_Howard	1
Viara_Vike-Freiberga	1	David_Howard	1
Amanda_Plumer	1	Michael_Lechner	1
Amanda_Plumer	1	Michael_Lechner	1
Amanda_Plumer	1	Michael_Lechner	1
Guillermo_Ruiz_Polanco	1	Joe_Finley	1
Guillermo_Ruiz_Polanco	1	Joe_Finley	1
Guillermo_Ruiz_Polanco	1	Joe_Finley	1
Richard_Crenna	1	Gene_Sauers	1
Richard_Crenna	1	Gene_Sauers	1
Richard_Crenna	1	Gene_Sauers	1
Tatsuya_Fuji	1	Erika_Harold	1
Tatsuya_Fuji	1	Erika_Harold	1
Tatsuya_Fuji	1	Erika_Harold	4
Mark_Sisk	1	Tomas_Enge	1
Mark_Sisk	1	Tomas_Enge	1
Mark_Sisk	1	Tomas_Enge	1
Janet_Napolitano	2	Norodom_Sihanouk	1
Janet_Napolitano	2	Norodom_Sihanouk	2
Janet_Napolitano	3	Norodom_Sihanouk	1
Cheryl_Hines	1	John_Connolly	1
Cheryl_Hines	1	John_Connolly	1
Cheryl_Hines	1	John_Connolly	1
Dino_Risi	1	George_Allen	1
Dino_Risi	1	George_Allen	1
Dino_Risi	1	George_Allen	1
Pablo_Khulental	1	Peter_Arnett	1
Pablo_Khulental	1	Peter_Arnett	1
Pablo_Khulental	1	Peter_Arnett	3
John_Sweeney	1	Rohman_al-Ghozi	1
John_Sweeney	1	Rohman_al-Ghozi	1
John_Sweeney	1	Rohman_al-Ghozi	1
Claudia_Schiffer	1	Jerry_McEntee	1
Claudia_Schiffer	1	Jerry_McEntee	1
Claudia_Schiffer	2	Jerry_McEntee	1
Maria_Shriver	1	Saddam_Hussein	11
Maria_Shriver	4	Saddam_Hussein	8
Maria_Shriver	5	Saddam_Hussein	7
James_Traficant	2	Patti_Smith	1
James_Traficant	2	Patti_Smith	1
James_Traficant	1	Patti_Smith	1
Meghann_Shaughnessy	2	Bettina_Rheims	1
Meghann_Shaughnessy	2	Bettina_Rheims	1
Meghann_Shaughnessy	1	Bettina_Rheims	1
Pat_DAmuro	1	Steve_Lavin	1
Pat_DAmuro	1	Steve_Lavin	6
Pat_DAmuro	1	Steve_Lavin	2
Paul_Byrd	1	Ciaran_Hinds	1
Paul_Byrd	2	Ciaran_Hinds	1
Paul_Byrd	2	Ciaran_Hinds	1
Pat_Wharton	1	David_Sousa	1
Pat_Wharton	1	David_Sousa	1
Pat_Wharton	1	David_Sousa	1
Yekaterina_Guseva	1	Sheryl_Crow	3
Yekaterina_Guseva	1	Sheryl_Crow	2
Yekaterina_Guseva	1	Sheryl_Crow	5
Doug_Wilson	1	Richard_Langille	1
Doug_Wilson	1	Richard_Langille	1
Doug_Wilson	1	Richard_Langille	1
Larry_Hahn	1	Teruaki_Masumoto	1
Larry_Hahn	1	Teruaki_Masumoto	1
Larry_Hahn	1	Teruaki_Masumoto	1
Michael_Rolinee	1	David_Leahy	1
Michael_Rolinee	1	David_Leahy	1
Michael_Rolinee	1	David_Leahy	1
John_Cornyn	1	Stanley_McChrystal	3
John_Cornyn	1	Stanley_McChrystal	1
John_Cornyn	1	Stanley_McChrystal	2
Sharon_Osbourne	2	Jewel_Howard-Taylor	1
Sharon_Osbourne	2	Jewel_Howard-Taylor	1
Sharon_Osbourne	2	Jewel_Howard-Taylor	1
Douglas_Gansler	1	Christopher_Reeve	1
Douglas_Gansler	1	Christopher_Reeve	3
Douglas_Gansler	1	Christopher_Reeve	2
Ken_Dorsey	1	Mikhail_Khodorkovsky	1
Ken_Dorsey	1	Mikhail_Khodorkovsky	1
Ken_Dorsey	1	Mikhail_Khodorkovsky	1
Jong_Thae_Hwa	2	Stephen_Oake	1
Jong_Thae_Hwa	1	Stephen_Oake	1
Jong_Thae_Hwa	2	Stephen_Oake	1
El_Hadji_Diouf	1	Leonardo_Del_Vecchio	1
El_Hadji_Diouf	1	Leonardo_Del_Vecchio	1
El_Hadji_Diouf	1	Leonardo_Del_Vecchio	1
Muffet_McGraw	1	Bill_Readdy	1
Muffet_McGraw	1	Bill_Readdy	1
Muffet_McGraw	1	Bill_Readdy	1
Prince_William	2	San_Lan	1
Prince_William	1	San_Lan	1
Prince_William	1	San_Lan	1
Sam_Rockwell	1	Frank_Schmoekel	1
Sam_Rockwell	1	Frank_Schmoekel	1
Sam_Rockwell	1	Frank_Schmoekel	1
Larry_Tanenbaum	1	Theo_Epstein	1
Larry_Tanenbaum	1	Theo_Epstein	1
Larry_Tanenbaum	1	Theo_Epstein	2
Karen_Allen	1	James_Roberts	1
Karen_Allen	1	James_Roberts	1
Karen_Allen	1	James_Roberts	1
Lon_Kruger	1	Anil_Ramsook	1
Lon_Kruger	2	Anil_Ramsook	1
Lon_Kruger	1	Anil_Ramsook	1
Anne_Donovan	1	Allen_Iverson	1
Anne_Donovan	1	Allen_Iverson	2
Anne_Donovan	1	Allen_Iverson	2
James_Phelps	1	Rick_Dinse	1
James_Phelps	1	Rick_Dinse	3
James_Phelps	1	Rick_Dinse	2
John_Negroponte	27	Eunice_Barber	1
John_Negroponte	21	Eunice_Barber	2
John_Negroponte	16	Eunice_Barber	1
Michael_Doleac	1	Hector_Grullon	1
Michael_Doleac	1	Hector_Grullon	1
Michael_Doleac	1	Hector_Grullon	1
Shafal_Mosed	1	Gore_Vidal	1
Shafal_Mosed	1	Gore_Vidal	1
Shafal_Mosed	1	Gore_Vidal	1
Mike_Maroth	1	Ralph_Lauren	1
Mike_Maroth	1	Ralph_Lauren	1
Mike_Maroth	1	Ralph_Lauren	1
Joanne_Woodward	1	Alfred_Ford	1
Joanne_Woodward	1	Alfred_Ford	1
Joanne_Woodward	1	Alfred_Ford	1
Robert_Korzeniowski	1	Elinor_Caplan	2
Robert_Korzeniowski	1	Elinor_Caplan	1
Robert_Korzeniowski	1	Elinor_Caplan	1
Zach_Parise	1	Aishwarya_Rai	1
Zach_Parise	1	Aishwarya_Rai	1
Zach_Parise	1	Aishwarya_Rai	1
Ainsworth_Dyer	1	Roger_Winter	1
Ainsworth_Dyer	1	Roger_Winter	1
Ainsworth_Dyer	1	Roger_Winter	1
Vladimir_Ustinov	1	Arturo_Gatti	3
Vladimir_Ustinov	1	Arturo_Gatti	3
Vladimir_Ustinov	1	Arturo_Gatti	3
John_Taylor	2	Howard_Dean	12
John_Taylor	2	Howard_Dean	2
John_Taylor	1	Howard_Dean	7
Uri_Lopolianski	1	Raoul_Ruiz	2
Uri_Lopolianski	1	Raoul_Ruiz	3
Uri_Lopolianski	1	Raoul_Ruiz	1
Tatiana_Paus	1	Tim_Lobinger	1
Tatiana_Paus	1	Tim_Lobinger	1
Tatiana_Paus	1	Tim_Lobinger	1
Kenneth_Reichert	1	Wayne_Brady	1
Kenneth_Reichert	1	Wayne_Brady	1
Kenneth_Reichert	1	Wayne_Brady	1
Caroline_Kennedy	2	Hermando_Harton	1
Caroline_Kennedy	3	Hermando_Harton	1
Caroline_Kennedy	2	Hermando_Harton	1
Tim_Norbeck	1	Boris_Jordan	1
Tim_Norbeck	1	Boris_Jordan	1
Tim_Norbeck	1	Boris_Jordan	1
Valentino_Rossi	1	Henry_Suazo	1
Valentino_Rossi	4	Henry_Suazo	1
Valentino_Rossi	2	Henry_Suazo	1
Christian_Gimenez	1	Estella_Warren	1
Christian_Gimenez	1	Estella_Warren	1
Christian_Gimenez	1	Estella_Warren	1
Anthony_Mazur	1	Bobo_Balde	1
Anthony_Mazur	1	Bobo_Balde	1
Anthony_Mazur	1	Bobo_Balde	1
Don_Matthews	1	Dick_Devine	1
Don_Matthews	1	Dick_Devine	1
Don_Matthews	1	Dick_Devine	1
Radovan_Karadzic	1	Stephen_Funk	1
Radovan_Karadzic	1	Stephen_Funk	1
Radovan_Karadzic	1	Stephen_Funk	1
Lee_Byung-woong	1	Todd_Reid	1
Lee_Byung-woong	1	Todd_Reid	1
Lee_Byung-woong	1	Todd_Reid	1
Leticia_Van_de_Putte	1	Carolyn_Kuhl	1
Leticia_Van_de_Putte	1	Carolyn_Kuhl	1
Leticia_Van_de_Putte	1	Carolyn_Kuhl	1
Ellen_MacArthur	1	Mark_Mulder	1
Ellen_MacArthur	1	Mark_Mulder	1
Ellen_MacArthur	1	Mark_Mulder	1
Tommy_Lewis	1	Fred_Durst	1
Tommy_Lewis	1	Fred_Durst	1
Tommy_Lewis	1	Fred_Durst	1
Lori_Berenson	1	Osrat_Iosef	1
Lori_Berenson	1	Osrat_Iosef	1
Lori_Berenson	1	Osrat_Iosef	1
Manuel_Llorente	1	Andrew_Weissmann	2
Manuel_Llorente	1	Andrew_Weissmann	1
Manuel_Llorente	1	Andrew_Weissmann	1
Pascal_Affi_Nguessan	1	Romario_Farias	1
Pascal_Affi_Nguessan	1	Romario_Farias	1
Pascal_Affi_Nguessan	1	Romario_Farias	1
Sun_Myung_Moon	1	Marcus_Allen	1
Sun_Myung_Moon	1	Marcus_Allen	1
Sun_Myung_Moon	1	Marcus_Allen	1
Lawrence_Foley	1	Hosni_Mubarak	1
Lawrence_Foley	1	Hosni_Mubarak	9
Lawrence_Foley	1	Hosni_Mubarak	9
Sandy_Smith	1	Mitzi_Gaynor	1
Sandy_Smith	1	Mitzi_Gaynor	1
Sandy_Smith	1	Mitzi_Gaynor	1
Edward_Seaga	1	Augusto_Roa_Bastos	2
Edward_Seaga	1	Augusto_Roa_Bastos	1
Edward_Seaga	1	Augusto_Roa_Bastos	1
Eduardo_Romero	1	Kostya_Tszyu	1
Eduardo_Romero	1	Kostya_Tszyu	1
Eduardo_Romero	1	Kostya_Tszyu	1
Juan_Roman_Riquelme	1	Hamid_Karzai	5
Juan_Roman_Riquelme	1	Hamid_Karzai	22
Juan_Roman_Riquelme	1	Hamid_Karzai	22
Jayne_Yarris	1	Eric_Christian_Olsen	1
Jayne_Yarris	1	Eric_Christian_Olsen	1
Jayne_Yarris	1	Eric_Christian_Olsen	1
Robert_Ehrlich	1	Arnold_Schwarzenegger	2
Robert_Ehrlich	2	Arnold_Schwarzenegger	27
Robert_Ehrlich	1	Arnold_Schwarzenegger	6
Steve_Lenard	1	Enrique_Haroldo_Gorriaran_Merlo	1
Steve_Lenard	1	Enrique_Haroldo_Gorriaran_Merlo	1
Steve_Lenard	1	Enrique_Haroldo_Gorriaran_Merlo	1
Inocencio_Arias	2	Bobby_Jackson	1
Inocencio_Arias	2	Bobby_Jackson	1
Inocencio_Arias	1	Bobby_Jackson	1
Martha_Lucia_Ramirez	4	Steven_Craig	1
Martha_Lucia_Ramirez	4	Steven_Craig	1
Martha_Lucia_Ramirez	1	Steven_Craig	1
Manuel_Pellegrini	1	Svend_Robinson	1
Manuel_Pellegrini	1	Svend_Robinson	1
Manuel_Pellegrini	1	Svend_Robinson	1
Jose_Carreras	1	Sereyvuth_Kem	1
Jose_Carreras	1	Sereyvuth_Kem	1
Jose_Carreras	1	Sereyvuth_Kem	1
SJ_Twu	1	Peter_Lundgren	1
SJ_Twu	1	Peter_Lundgren	1
SJ_Twu	1	Peter_Lundgren	1
David_Modell	1	Rainer_Geulen	1
David_Modell	1	Rainer_Geulen	1
David_Modell	1	Rainer_Geulen	1
Anders_Ebbeson	3	Dan_LaCoutre	1
Anders_Ebbeson	2	Dan_LaCoutre	1
Anders_Ebbeson	1	Dan_LaCoutre	1
Hitoshi_Tanaka	1	Tanya_Holyk	1
Hitoshi_Tanaka	1	Tanya_Holyk	1
Hitoshi_Tanaka	1	Tanya_Holyk	1
Helen_Darling	1	Chuck_Bednarik	1
Helen_Darling	1	Chuck_Bednarik	1
Helen_Darling	1	Chuck_Bednarik	1
Yishan_Zhang	1	Mohamed_Seineldin	1
Yishan_Zhang	1	Mohamed_Seineldin	1
Yishan_Zhang	1	Mohamed_Seineldin	1
Kathie_Louise_Saunders	1	Tom_DeLay	1
Kathie_Louise_Saunders	1	Tom_DeLay	1
Kathie_Louise_Saunders	1	Tom_DeLay	1
Brian_Florence	1	Trevor_Watson	1
Brian_Florence	1	Trevor_Watson	1
Brian_Florence	1	Trevor_Watson	1
Pierre_Gagnon	1	Rick_Rickert	1
Pierre_Gagnon	1	Rick_Rickert	1
Pierre_Gagnon	1	Rick_Rickert	1
Claudio_Abbado	1	Carol_Williams	1
Claudio_Abbado	1	Carol_Williams	1
Claudio_Abbado	1	Carol_Williams	1
Stephen_Crampton	1	Kamel_Morjane	1
Stephen_Crampton	1	Kamel_Morjane	1
Stephen_Crampton	1	Kamel_Morjane	1
Christy_Ferer	1	Wendell_Bryant	1
Christy_Ferer	1	Wendell_Bryant	1
Christy_Ferer	1	Wendell_Bryant	1
Jan_Pronk	1	Hugh_Hefner	1
Jan_Pronk	1	Hugh_Hefner	1
Jan_Pronk	1	Hugh_Hefner	1
Paul_Lockhart	1	Joey_Harrington	1
Paul_Lockhart	1	Joey_Harrington	1
Paul_Lockhart	1	Joey_Harrington	1
Maurice_Cheeks	1	Roy_Halladay	1
Maurice_Cheeks	1	Roy_Halladay	1
Maurice_Cheeks	1	Roy_Halladay	1
Bernadette_Peters	1	Charlize_Theron	1
Bernadette_Peters	1	Charlize_Theron	1
Bernadette_Peters	1	Charlize_Theron	1
Laurent_Gbagbo	2	Delphine_Chuillot	1
Laurent_Gbagbo	1	Delphine_Chuillot	1
Laurent_Gbagbo	1	Delphine_Chuillot	1
Eric_Snow	1	Suzie_McConnell_Serio	1
Eric_Snow	1	Suzie_McConnell_Serio	1
Eric_Snow	1	Suzie_McConnell_Serio	1
Munir_Akram	2	Franklin_Damann	1
Munir_Akram	2	Franklin_Damann	1
Munir_Akram	2	Franklin_Damann	1
Doug_Racine	1	Hun_Sen	3
Doug_Racine	1	Hun_Sen	2
Doug_Racine	1	Hun_Sen	2
John_Herrington	1	Antonio_Trillanes	1
John_Herrington	1	Antonio_Trillanes	1
John_Herrington	1	Antonio_Trillanes	2
Natalia_Vodonova	1	Goran_Zivkovic	1
Natalia_Vodonova	1	Goran_Zivkovic	1
Natalia_Vodonova	1	Goran_Zivkovic	1
Augustin_Calleri	2	Dalai_Lama	2
Augustin_Calleri	1	Dalai_Lama	1
Augustin_Calleri	2	Dalai_Lama	1
George_Lucas	1	Juan_Francisco_Palencia	1
George_Lucas	1	Juan_Francisco_Palencia	1
George_Lucas	1	Juan_Francisco_Palencia	1
Tim_Matheson	1	Jim_Ryan	1
Tim_Matheson	1	Jim_Ryan	1
Tim_Matheson	1	Jim_Ryan	1
Tatiana_Shchegoleva	1	Sergio_Castellitto	1
Tatiana_Shchegoleva	1	Sergio_Castellitto	1
Tatiana_Shchegoleva	1	Sergio_Castellitto	1
Jeff_Schiffner	1	Na_Na_Keum	1
Jeff_Schiffner	1	Na_Na_Keum	1
Jeff_Schiffner	1	Na_Na_Keum	1
Maura_Tierney	1	Caroline_Dhavernas	1
Maura_Tierney	1	Caroline_Dhavernas	1
Maura_Tierney	1	Caroline_Dhavernas	1
Tabare_Vazquez	1	Geovani_Lapentti	1
Tabare_Vazquez	1	Geovani_Lapentti	1
Tabare_Vazquez	1	Geovani_Lapentti	1
Marcos_Daniel_Jimenez	1	Lisa_Murkowski	1
Marcos_Daniel_Jimenez	1	Lisa_Murkowski	1
Marcos_Daniel_Jimenez	1	Lisa_Murkowski	1
Patricia_Hearst	1	Mufti_Mohammad_Syed	1
Patricia_Hearst	1	Mufti_Mohammad_Syed	1
Patricia_Hearst	1	Mufti_Mohammad_Syed	1
Phan_Van_Khai	3	Pat_Wharton	1
Phan_Van_Khai	1	Pat_Wharton	1
Phan_Van_Khai	1	Pat_Wharton	1
Alan_Zemaitis	1	Imelda_Marcos	1
Alan_Zemaitis	1	Imelda_Marcos	1
Alan_Zemaitis	1	Imelda_Marcos	1
Justin_Timberlake	1	Vincent_Gallo	3
Justin_Timberlake	8	Vincent_Gallo	1
Justin_Timberlake	6	Vincent_Gallo	3
Laurence_Tribe	1	Frank_Keating	1
Laurence_Tribe	1	Frank_Keating	1
Laurence_Tribe	1	Frank_Keating	1
Jim_Hendry	1	Saddam_Hussein	5
Jim_Hendry	1	Saddam_Hussein	8
Jim_Hendry	1	Saddam_Hussein	12
John_Reid	1	Retief_Goosen	1
John_Reid	2	Retief_Goosen	1
John_Reid	1	Retief_Goosen	1
Herb_Brooks	1	Chris_Crocker	1
Herb_Brooks	1	Chris_Crocker	1
Herb_Brooks	1	Chris_Crocker	1
Nancy_Pelosi	2	John_Geoghan	1
Nancy_Pelosi	5	John_Geoghan	1
Nancy_Pelosi	10	John_Geoghan	1
Carlos_Alberto	1	Joshua_Harapko	1
Carlos_Alberto	1	Joshua_Harapko	1
Carlos_Alberto	1	Joshua_Harapko	1
Marcelo_Salas	3	Demetrius_Ferraciu	1
Marcelo_Salas	1	Demetrius_Ferraciu	1
Marcelo_Salas	2	Demetrius_Ferraciu	2
Mike_Price	2	Clemente_de_la_Vega	1
Mike_Price	1	Clemente_de_la_Vega	1
Mike_Price	1	Clemente_de_la_Vega	1
Earl_Fritts	1	Kristin_Scott_Thomas	1
Earl_Fritts	1	Kristin_Scott_Thomas	1
Earl_Fritts	1	Kristin_Scott_Thomas	1
Adriana_Lima	1	Byron_Scott	2
Adriana_Lima	1	Byron_Scott	2
Adriana_Lima	1	Byron_Scott	2
Yasser_Arafat	4	Amer_al-Saadi	1
Yasser_Arafat	4	Amer_al-Saadi	4
Yasser_Arafat	3	Amer_al-Saadi	4
Mike_Davis	1	Beatrice_Dalle	1
Mike_Davis	1	Beatrice_Dalle	1
Mike_Davis	1	Beatrice_Dalle	1
Mario_Gallegos	1	Marcio_de_Souza	1
Mario_Gallegos	1	Marcio_de_Souza	1
